http://dbpedia.org/resource/Jieyang_Chaoshan_Airport,Jieyang Chaoshan Airport,SWA,http://dbpedia.org/resource/Shantou,116.415,23.5686
http://dbpedia.org/resource/Dnipropetrovsk_International_Airport,Dnipropetrovsk International Airport,DNK,http://dbpedia.org/resource/Dnipropetrovsk,35.1006,48.3572
http://dbpedia.org/resource/Odessa_International_Airport,Odesa International Airport,ODS,http://dbpedia.org/resource/Odessa,30.6781,46.4269
http://dbpedia.org/resource/Boryspil_International_Airport,Boryspil International Airport,KBP,http://dbpedia.org/resource/Kiev,30.8933,50.3447
http://dbpedia.org/resource/Cox's_Bazar_Airport,Cox's Bazar Airport,CXB,http://dbpedia.org/resource/Cox's_Bazar,91.9639,21.4519
http://dbpedia.org/resource/Dong_Hoi_Airport,Dong Hoi Airport,VDH,http://dbpedia.org/resource/Dong_Hoi,106.591,17.515
http://dbpedia.org/resource/Kharkiv_International_Airport,Kharkiv International Airport,HRK,http://dbpedia.org/resource/Kharkiv,36.29,49.9247
http://dbpedia.org/resource/Kyiv_Zhuliany_International_Airport,Kyiv  International Airport,IEV,http://dbpedia.org/resource/Kiev,30.4517,50.4017
http://dbpedia.org/resource/Lviv_Danylo_Halytskyi_International_Airport,Lviv Danylo Halytskyi International Airport,LWO,http://dbpedia.org/resource/Lviv,23.9561,49.8125
http://dbpedia.org/resource/Sharjah_International_Airport,Sharjah International Airport,SHJ,http://dbpedia.org/resource/Sharjah_(city),55.5172,25.3286
http://dbpedia.org/resource/Simferopol_International_Airport,Simferopol International Airport,SIP,http://dbpedia.org/resource/Simferopol,33.9753,45.0522
http://dbpedia.org/resource/Colmar_Airport,Colmar - Houssen Airport,CMR,http://dbpedia.org/resource/Colmar,7.35917,48.1103
http://dbpedia.org/resource/Beijing_Nanyuan_Airport,Beijing Nanyuan Airport,NAY,http://dbpedia.org/resource/Beijing,116.388,39.7825
http://dbpedia.org/resource/Detroit_Metropolitan_Wayne_County_Airport,Detroit Metropolitan Wayne County Airport,DTW,http://dbpedia.org/resource/Detroit,-83.3533,42.2125
http://dbpedia.org/resource/Ivato_Airport,Ivato International Airport,TNR,http://dbpedia.org/resource/Antananarivo,47.4789,-18.7969
http://dbpedia.org/resource/Kuwait_International_Airport,Kuwait International Airport,KWI,http://dbpedia.org/resource/Kuwait_City,47.98,29.2268
http://dbpedia.org/resource/Mandalay_International_Airport,Mandalay International Airport,MDL,http://dbpedia.org/resource/Mandalay,95.9781,21.7022
http://dbpedia.org/resource/Taitung_Airport,Taitung Airport,TTT,http://dbpedia.org/resource/Taitung_City,121.102,22.7547
http://dbpedia.org/resource/Tripoli_International_Airport,Tripoli International Airport,TIP,http://dbpedia.org/resource/Tripoli,13.1567,32.6694
http://dbpedia.org/resource/Wonsan_Airport,Wonsan Airport,N/A,http://dbpedia.org/resource/Wonsan,127.484,39.1626
http://dbpedia.org/resource/Yangon_International_Airport,Yangon International Airport,RGN,http://dbpedia.org/resource/Yangon,96.1331,16.9072
http://dbpedia.org/resource/Yeosu_Airport,Yeosu Airport,RSU,http://dbpedia.org/resource/Yeosu,127.617,34.8423
http://dbpedia.org/resource/Captain_Nicolas_Rojas_Airport,Captain Nicolas Rojas Airport,POI,http://dbpedia.org/resource/Potos%C3%AD,-65.7236,-19.5431
http://dbpedia.org/resource/General_Manuel_Serrano_Airport,General Manuel Serrano Airport,MCH,http://dbpedia.org/resource/Machala,-79.9614,-3.26889
http://dbpedia.org/resource/Liangping_Airport,Liangping Airport,LIA,http://dbpedia.org/resource/Wanzhou_District,107.786,30.6794
http://dbpedia.org/resource/Manaus_Air_Force_Base,Manaus Air Force Base,PLL,http://dbpedia.org/resource/Manaus,-59.9864,-3.14611
http://dbpedia.org/resource/Oswaldo_Guevara_Mujica_Airport,Oswaldo Guevara Mujica Airport,AGV,http://dbpedia.org/resource/Acarigua,-69.2375,9.55333
http://dbpedia.org/resource/Ponta_Pelada_Airport,Ponta Pelada Airport,PLL,http://dbpedia.org/resource/Manaus,-59.9864,-3.14611
http://dbpedia.org/resource/Reales_Tamarindos_Airport,Reales Tamarindos Airport,PVO,http://dbpedia.org/resource/Portoviejo,-80.4719,-1.04139
http://dbpedia.org/resource/Berlin_Tegel_Airport,Berlin Tegel Airport,TXL,http://dbpedia.org/resource/Berlin,13.2878,52.5597
http://dbpedia.org/resource/Borg_El_Arab_Airport,Borg El Arab International Airport,HBE,http://dbpedia.org/resource/Alexandria,29.6964,30.9178
http://dbpedia.org/resource/Mudanjiang_Hailang_Airport,Mudanjiang Hailang Airport,MDG,http://dbpedia.org/resource/Mudanjiang,129.569,44.5242
http://dbpedia.org/resource/Munich_Airport,Munich Airport,MUC,http://dbpedia.org/resource/Munich,11.7861,48.3539
http://dbpedia.org/resource/Washington_Dulles_International_Airport,Washington Dulles International Airport,IAD,http://dbpedia.org/resource/Washington_metropolitan_area,-77.4558,38.9444
http://dbpedia.org/resource/Adelaide_Airport,Adelaide Airport,ADL,http://dbpedia.org/resource/Adelaide,138.531,-34.945
http://dbpedia.org/resource/Alexandria_International_Airport_(Louisiana),Alexandria International Airport,AEX,http://dbpedia.org/resource/Alexandria,_Louisiana,-92.5486,31.3275
http://dbpedia.org/resource/Benina_International_Airport,Benina International Airport,BEN,http://dbpedia.org/resource/Benghazi,20.2694,32.0969
http://dbpedia.org/resource/Budapest_Ferenc_Liszt_International_Airport,International Airport,BUD,http://dbpedia.org/resource/Budapest,19.2619,47.4394
http://dbpedia.org/resource/Budapest_Ferenc_Liszt_International_Airport,Budapest Ferenc Liszt,BUD,http://dbpedia.org/resource/Budapest,19.2619,47.4394
http://dbpedia.org/resource/Calgary_International_Airport,Calgary International Airport,YYC,http://dbpedia.org/resource/Calgary,-114.02,51.1139
http://dbpedia.org/resource/Fort_McMurray_Airport,Fort McMurray Airport,YMM,http://dbpedia.org/resource/Fort_McMurray,-111.223,56.6533
http://dbpedia.org/resource/Fredericton_International_Airport,Fredericton International Airport,YFC,http://dbpedia.org/resource/Fredericton,-66.5372,45.8689
